item_id,cat_id,dept_id,units,estimated_revenue,revenue_share,cumulative_revenue_share,abc_class
HOUSEHOLD_1_269,HOUSEHOLD,HOUSEHOLD_1,12113.0,35821.51171875,0.000186981718550611,0.8537852632544519,B
FOODS_3_566,FOODS,FOODS_3,35768.0,35759.9599609375,0.00018666042966850144,0.8539719236841204,B
FOODS_3_162,FOODS,FOODS_3,18119.0,35730.968994140625,0.00018650910214115742,0.8541584327862616,B
HOUSEHOLD_1_101,HOUSEHOLD,HOUSEHOLD_1,15083.0,35680.46594238281,0.00018624548547740887,0.854344678271739,B
FOODS_1_153,FOODS,FOODS_1,18967.0,35627.13171386719,0.000185967090590456,0.8545306453623295,B
HOUSEHOLD_2_328,HOUSEHOLD,HOUSEHOLD_2,5001.0,35622.72351074219,0.0001859440805789717,0.8547165894429084,B
HOUSEHOLD_2_273,HOUSEHOLD,HOUSEHOLD_2,6754.0,35576.833740234375,0.00018570454439689168,0.8549022939873053,B
HOBBIES_1_281,HOBBIES,HOBBIES_1,8493.0,35549.203369140625,0.00018556031892947246,0.8550878543062348,B
HOUSEHOLD_2_045,HOUSEHOLD,HOUSEHOLD_2,4256.0,35541.29357910156,0.00018551903127677675,0.8552733733375115,B
HOBBIES_1_282,HOBBIES,HOBBIES_1,8513.0,35528.91668701172,0.00018545442617101112,0.8554588277636825,B
FOODS_3_483,FOODS,FOODS_3,11971.0,35510.87268066406,0.00018536023976863613,0.8556441880034512,B
FOODS_3_625,FOODS,FOODS_3,11867.0,35484.40853881836,0.00018522210180390902,0.8558294101052552,B
HOBBIES_1_197,HOBBIES,HOBBIES_1,2774.0,35477.52850341797,0.0001851861892814852,0.8560145962945367,B
HOBBIES_1_049,HOBBIES,HOBBIES_1,4449.0,35474.42712402344,0.00018517000065009466,0.8561997662951868,B
HOUSEHOLD_2_269,HOUSEHOLD,HOUSEHOLD_2,3433.0,35301.66125488281,0.00018426819451269777,0.8563840344896995,B
HOBBIES_1_001,HOBBIES,HOBBIES_1,4263.0,35281.910583496094,0.00018416509963196207,0.8565681995893314,B
HOBBIES_1_116,HOBBIES,HOBBIES_1,5453.0,35280.906188964844,0.00018415985687679777,0.8567523594462082,B
HOBBIES_1_010,HOBBIES,HOBBIES_1,11850.0,35240.3544921875,0.0001839481844601476,0.8569363076306683,B
HOUSEHOLD_1_185,HOUSEHOLD,HOUSEHOLD_1,12310.0,35217.553466796875,0.00018382916729119814,0.8571201367979595,B
FOODS_2_383,FOODS,FOODS_2,18334.0,35198.49523925781,0.00018372968684029586,0.8573038664847998,B
FOODS_3_821,FOODS,FOODS_3,7068.0,35194.37829589844,0.00018370819715134707,0.8574875746819511,B
HOUSEHOLD_2_344,HOUSEHOLD,HOUSEHOLD_2,5981.0,35193.34436035156,0.0001837028001975015,0.8576712774821487,B
FOODS_3_489,FOODS,FOODS_3,18430.0,35159.15087890625,0.0001835243164982631,0.8578548017986469,B
FOODS_2_338,FOODS,FOODS_2,11858.0,35079.022216796875,0.00018310605958426107,0.8580379078582312,B
FOODS_3_584,FOODS,FOODS_3,35054.0,35054.0,0.0001829754482037208,0.8582208833064349,B
HOUSEHOLD_2_088,HOUSEHOLD,HOUSEHOLD_2,5026.0,35024.430419921875,0.00018282110042121407,0.8584037044068561,B
HOBBIES_1_350,HOBBIES,HOBBIES_1,11697.0,35002.06115722656,0.00018270433697431326,0.8585864087438304,B
HOUSEHOLD_1_204,HOUSEHOLD,HOUSEHOLD_1,18573.0,34933.83172607422,0.00018234819186260603,0.858768756935693,B
FOODS_3_317,FOODS,FOODS_3,33861.0,34927.373596191406,0.00018231448160957168,0.8589510714173025,B
FOODS_3_604,FOODS,FOODS_3,13943.0,34923.777587890625,0.0001822957111060463,0.8591333671284086,B
HOUSEHOLD_2_208,HOUSEHOLD,HOUSEHOLD_2,2695.0,34871.58233642578,0.0001820232614703161,0.8593153903898789,B
HOUSEHOLD_2_500,HOUSEHOLD,HOUSEHOLD_2,5965.0,34826.9267578125,0.0001817901675434729,0.8594971805574224,B
FOODS_1_093,FOODS,FOODS_1,5897.0,34816.80529785156,0.0001817373353795878,0.859678917892802,B
FOODS_3_560,FOODS,FOODS_3,12174.0,34792.61730957031,0.00018161107851883272,0.8598605289713209,B
HOUSEHOLD_1_220,HOUSEHOLD,HOUSEHOLD_1,18410.0,34783.27087402344,0.00018156229184018558,0.8600420912631611,B
FOODS_2_389,FOODS,FOODS_2,2775.0,34779.87487792969,0.00018154456536368215,0.8602236358285248,B
HOUSEHOLD_2_385,HOUSEHOLD,HOUSEHOLD_2,4858.0,34744.13134765625,0.00018135799069396783,0.8604049938192188,B
HOBBIES_1_388,HOBBIES,HOBBIES_1,12131.0,34744.11657714844,0.0001813579135946272,0.8605863517328134,B
HOBBIES_1_076,HOBBIES,HOBBIES_1,10683.0,34716.54296875,0.0001812139844180625,0.8607675657172315,B
FOODS_2_279,FOODS,FOODS_2,13787.0,34683.423828125,0.00018104110858078342,0.8609486068258122,B
HOBBIES_1_295,HOBBIES,HOBBIES_1,73186.0,34641.57238769531,0.00018082265174074823,0.861129429477553,B
FOODS_3_141,FOODS,FOODS_3,12411.0,34625.49719238281,0.00018073874217073432,0.8613101682197237,B
HOUSEHOLD_2_321,HOUSEHOLD,HOUSEHOLD_2,6558.0,34589.82116699219,0.00018055251986412235,0.8614907207395879,B
FOODS_3_248,FOODS,FOODS_3,17561.0,34561.277587890625,0.00018040352761846003,0.8616711242672064,B
HOUSEHOLD_1_089,HOUSEHOLD,HOUSEHOLD_1,6801.0,34534.047760009766,0.00018026139291311939,0.8618513856601195,B
FOODS_3_467,FOODS,FOODS_3,17617.0,34505.47399902344,0.00018011224312355646,0.8620314979032431,B
FOODS_3_229,FOODS,FOODS_3,9430.0,34494.2783203125,0.0001800538037348967,0.8622115517069779,B
FOODS_3_542,FOODS,FOODS_3,13818.0,34489.77960205078,0.0001800303212510067,0.862391582028229,B
HOUSEHOLD_1_484,HOUSEHOLD,HOUSEHOLD_1,3457.0,34466.25256347656,0.0001799075144264496,0.8625714895426554,B
FOODS_3_606,FOODS,FOODS_3,11997.0,34460.825927734375,0.00017987918838356822,0.862751368731039,B
HOBBIES_1_024,HOBBIES,HOBBIES_1,3881.0,34455.680419921875,0.0001798523297768977,0.8629312210608159,B
HOUSEHOLD_1_078,HOUSEHOLD,HOUSEHOLD_1,12134.0,34404.06408691406,0.0001795829019892918,0.8631108039628052,B
FOODS_3_303,FOODS,FOODS_3,11545.0,34403.928466796875,0.000179582194077164,0.8632903861568824,B
FOODS_3_182,FOODS,FOODS_3,17457.0,34311.57800292969,0.00017910014160047317,0.8634694862984829,B
FOODS_2_243,FOODS,FOODS_2,4620.0,34199.28857421875,0.00017851401138574953,0.8636480003098687,B
HOUSEHOLD_1_217,HOUSEHOLD,HOUSEHOLD_1,17992.0,34194.6044921875,0.00017848956133699356,0.8638264898712057,B
FOODS_3_173,FOODS,FOODS_3,3029.0,34193.126220703125,0.0001784818450310821,0.8640049717162368,B
HOUSEHOLD_2_346,HOUSEHOLD,HOUSEHOLD_2,10258.0,34158.8193359375,0.00017830276938731924,0.8641832744856242,B
HOUSEHOLD_2_501,HOUSEHOLD,HOUSEHOLD_2,4171.0,34146.85144042969,0.00017824029916866808,0.8643615147847928,B
HOUSEHOLD_1_178,HOUSEHOLD,HOUSEHOLD_1,7709.0,34092.42578125,0.00017795620721390725,0.8645394709920068,B
HOUSEHOLD_1_419,HOUSEHOLD,HOUSEHOLD_1,3817.0,34077.343017578125,0.00017787747795496356,0.8647173484699617,B
HOBBIES_1_246,HOBBIES,HOBBIES_1,3103.0,34062.86804199219,0.00017780192123830998,0.8648951503912,B
FOODS_2_102,FOODS,FOODS_2,3102.0,34028.92565917969,0.00017762474822786268,0.8650727751394279,B
HOBBIES_1_377,HOBBIES,HOBBIES_1,3514.0,34013.709045410156,0.00017754532029596839,0.8652503204597239,B
HOUSEHOLD_2_002,HOUSEHOLD,HOUSEHOLD_2,12729.0,34010.919921875,0.00017753076158287027,0.8654278512213068,B
FOODS_3_660,FOODS,FOODS_3,23332.0,33969.034423828125,0.00017731212696832236,0.8656051633482752,B
FOODS_1_098,FOODS,FOODS_1,6125.0,33944.510314941406,0.000177184115619679,0.8657823474638949,B
FOODS_1_142,FOODS,FOODS_1,23077.0,33942.739990234375,0.00017717487484953192,0.8659595223387445,B
FOODS_3_805,FOODS,FOODS_3,33924.0,33924.0,0.00017707705553896913,0.8661365993942834,B
FOODS_3_206,FOODS,FOODS_3,13422.0,33810.28991699219,0.000176483509769481,0.866313082904053,B
HOUSEHOLD_1_295,HOUSEHOLD,HOUSEHOLD_1,11342.0,33799.060119628906,0.0001764248922877162,0.8664895077963407,B
FOODS_3_498,FOODS,FOODS_3,168354.0,33792.33660888672,0.0001763897967952887,0.866665897593136,B
FOODS_2_069,FOODS,FOODS_2,3630.0,33782.379943847656,0.0001763378248306588,0.8668422354179666,B
HOUSEHOLD_2_122,HOUSEHOLD,HOUSEHOLD_2,4844.0,33737.75927734375,0.00017610491313862077,0.8670183403311051,B
FOODS_3_029,FOODS,FOODS_3,24795.0,33731.10754394531,0.00017607019231075772,0.867194410523416,B
HOUSEHOLD_1_210,HOUSEHOLD,HOUSEHOLD_1,7415.0,33729.188720703125,0.00017606017640550405,0.8673704706998214,B
FOODS_3_320,FOODS,FOODS_3,16786.0,33720.12353515625,0.00017601285780025246,0.8675464835576217,B
FOODS_3_365,FOODS,FOODS_3,7970.0,33693.59655761719,0.00017587439184473525,0.8677223579494664,B
HOUSEHOLD_2_488,HOUSEHOLD,HOUSEHOLD_2,6923.0,33675.02685546875,0.00017577746140673615,0.8678981354108731,B
HOUSEHOLD_2_489,HOUSEHOLD,HOUSEHOLD_2,2326.0,33635.48254394531,0.00017557104735627376,0.8680737064582295,B
FOODS_3_543,FOODS,FOODS_3,8918.0,33634.33203125,0.0001755650418911032,0.8682492715001205,B
FOODS_1_115,FOODS,FOODS_1,9616.0,33626.83642578125,0.00017552591620586893,0.8684247974163264,B
FOODS_3_759,FOODS,FOODS_3,11893.0,33597.995361328125,0.0001753753711412548,0.8686001727874676,B
HOBBIES_1_118,HOBBIES,HOBBIES_1,3028.0,33569.42028808594,0.00017522621450195706,0.8687753990019695,B
HOUSEHOLD_1_499,HOUSEHOLD,HOUSEHOLD_1,8487.0,33553.666748046875,0.0001751439839134524,0.868950542985883,B
HOUSEHOLD_2_466,HOUSEHOLD,HOUSEHOLD_2,4752.0,33548.160400390625,0.00017511524178900531,0.8691256582276721,B
HOBBIES_1_183,HOBBIES,HOBBIES_1,4215.0,33504.68359375,0.0001748883008355753,0.8693005465285076,B
HOUSEHOLD_2_255,HOUSEHOLD,HOUSEHOLD_2,3357.0,33485.41912841797,0.00017478774386123477,0.8694753342723689,B
FOODS_3_686,FOODS,FOODS_3,8997.0,33478.29650878906,0.00017475056509364808,0.8696500848374625,B
HOUSEHOLD_2_128,HOUSEHOLD,HOUSEHOLD_2,5662.0,33351.00793457031,0.00017408614209145465,0.869824170979554,B
FOODS_1_186,FOODS,FOODS_1,5578.0,33335.47120666504,0.00017400504322250714,0.8699981760227765,B
HOUSEHOLD_1_098,HOUSEHOLD,HOUSEHOLD_1,4175.0,33316.44708251953,0.00017390574078506184,0.8701720817635615,B
FOODS_1_041,FOODS,FOODS_1,14930.0,33273.349609375,0.0001736807798828804,0.8703457625434444,B
FOODS_3_005,FOODS,FOODS_3,16072.0,33262.79504394531,0.0001736256869879157,0.8705193882304323,B
FOODS_2_033,FOODS,FOODS_2,14087.0,33259.130126953125,0.00017360655679366467,0.870692994787226,B
FOODS_3_160,FOODS,FOODS_3,13168.0,33223.171630859375,0.0001734188600418108,0.8708664136472678,B
HOUSEHOLD_1_121,HOUSEHOLD,HOUSEHOLD_1,13416.0,33216.570068359375,0.00017338440109683213,0.8710397980483646,B
FOODS_2_275,FOODS,FOODS_2,14323.0,33145.10302734375,0.0001730113562556834,0.8712128094046203,B
HOUSEHOLD_2_207,HOUSEHOLD,HOUSEHOLD_2,4874.0,33128.47998046875,0.00017292458700103445,0.8713857339916213,B
HOUSEHOLD_1_495,HOUSEHOLD,HOUSEHOLD_1,9428.0,33108.96252441406,0.000172822709461541,0.8715585567010828,B
HOBBIES_1_159,HOBBIES,HOBBIES_1,10217.0,33096.669921875,0.0001727585443317648,0.8717313152454146,B
FOODS_2_041,FOODS,FOODS_2,8819.0,33085.97839355469,0.00017270273651564134,0.8719040179819302,B
HOUSEHOLD_1_060,HOUSEHOLD,HOUSEHOLD_1,1105.0,33084.885498046875,0.00017269703180161777,0.8720767150137319,B
HOUSEHOLD_1_134,HOUSEHOLD,HOUSEHOLD_1,8227.0,33073.692138671875,0.00017263860451946606,0.8722493536182513,B
HOUSEHOLD_1_192,HOUSEHOLD,HOUSEHOLD_1,9104.0,33058.41845703125,0.0001725588787037556,0.872421912496955,B
HOUSEHOLD_2_447,HOUSEHOLD,HOUSEHOLD_2,16773.0,33054.8916015625,0.00017254046916532508,0.8725944529661204,B
HOUSEHOLD_2_367,HOUSEHOLD,HOUSEHOLD_2,4643.0,33016.63732910156,0.0001723407888820693,0.8727667937550024,B
FOODS_3_649,FOODS,FOODS_3,5833.0,32938.59313964844,0.0001719334125328686,0.8729387271675353,B
HOUSEHOLD_1_533,HOUSEHOLD,HOUSEHOLD_1,6744.0,32926.466552734375,0.00017187011397419393,0.8731105972815095,B
HOUSEHOLD_1_305,HOUSEHOLD,HOUSEHOLD_1,11073.0,32894.447265625,0.0001717029791704625,0.87328230026068,B
HOUSEHOLD_2_292,HOUSEHOLD,HOUSEHOLD_2,2773.0,32887.848876953125,0.0001716685367922843,0.8734539687974723,B
HOBBIES_1_312,HOBBIES,HOBBIES_1,58877.0,32885.07702636719,0.00017165406824081183,0.8736256228657131,B
HOUSEHOLD_2_490,HOUSEHOLD,HOUSEHOLD_2,9425.0,32798.90173339844,0.00017120424902317493,0.8737968271147363,B
FOODS_2_353,FOODS,FOODS_2,11657.0,32791.651123046875,0.00017116640216750003,0.8739679935169038,B
FOODS_2_072,FOODS,FOODS_2,12117.0,32787.626708984375,0.00017114539546450342,0.8741391389123683,B
FOODS_3_186,FOODS,FOODS_3,14387.0,32783.393310546875,0.0001711232979014143,0.8743102622102696,B
HOUSEHOLD_1_298,HOUSEHOLD,HOUSEHOLD_1,8871.0,32776.91223144531,0.00017108946785766887,0.8744813516781273,B
HOUSEHOLD_2_118,HOUSEHOLD,HOUSEHOLD_2,9572.0,32734.345336914062,0.00017086727647849684,0.8746522189546059,B
HOUSEHOLD_1_396,HOUSEHOLD,HOUSEHOLD_1,8245.0,32692.061401367188,0.00017064656209330524,0.8748228655166992,B
FOODS_3_605,FOODS,FOODS_3,12466.0,32690.730712890625,0.00017063961614361566,0.8749935051328428,B
FOODS_3_781,FOODS,FOODS_3,14448.0,32605.89892578125,0.00017019680978005484,0.8751637019426228,B
HOBBIES_1_244,HOBBIES,HOBBIES_1,69024.0,32603.820678710938,0.00017018596171166982,0.8753338879043345,B
FOODS_3_768,FOODS,FOODS_3,17075.0,32585.647827148438,0.0001700911027609142,0.8755039790070954,B
HOUSEHOLD_2_376,HOUSEHOLD,HOUSEHOLD_2,8695.0,32535.097900390625,0.0001698272414182664,0.8756738062485137,B
HOBBIES_1_248,HOBBIES,HOBBIES_1,34173.0,32512.310638427734,0.00016970829609188438,0.8758435145446055,B
HOUSEHOLD_1_534,HOUSEHOLD,HOUSEHOLD_1,3260.0,32498.669189453125,0.00016963709023120436,0.8760131516348367,B
HOUSEHOLD_2_019,HOUSEHOLD,HOUSEHOLD_2,3444.0,32493.1591796875,0.00016960832899121827,0.876182759963828,B
FOODS_2_313,FOODS,FOODS_2,3590.0,32485.944946289062,0.00016957067201656416,0.8763523306358446,B
FOODS_2_258,FOODS,FOODS_2,11096.0,32467.204193115234,0.0001694728487235974,0.8765218034845682,B
HOBBIES_1_202,HOBBIES,HOBBIES_1,18909.0,32462.186157226562,0.00016944665549698042,0.8766912501400652,B
HOUSEHOLD_1_430,HOUSEHOLD,HOUSEHOLD_1,33758.0,32451.617126464844,0.00016939148709563663,0.8768606416271608,B
FOODS_2_162,FOODS,FOODS_2,11049.0,32445.478454589844,0.00016935944435478813,0.8770300010715156,B
HOUSEHOLD_1_333,HOUSEHOLD,HOUSEHOLD_1,11197.0,32411.808227539062,0.0001691836919474812,0.8771991847634631,B
HOUSEHOLD_1_206,HOUSEHOLD,HOUSEHOLD_1,6647.0,32380.065185546875,0.0001690179990925753,0.8773682027625557,B
HOBBIES_1_154,HOBBIES,HOBBIES_1,11638.0,32358.49609375,0.00016890541239094698,0.8775371081749466,B
HOUSEHOLD_2_261,HOUSEHOLD,HOUSEHOLD_2,4563.0,32358.071533203125,0.00016890319626279172,0.8777060113712094,B
HOBBIES_1_077,HOBBIES,HOBBIES_1,3301.0,32357.415161132812,0.0001688997701210175,0.8778749111413304,B
HOUSEHOLD_1_170,HOUSEHOLD,HOUSEHOLD_1,16473.0,32321.53076171875,0.00016871246014023614,0.8780436236014707,B
FOODS_1_107,FOODS,FOODS_1,5740.0,32291.610961914062,0.00016855628427501595,0.8782121798857457,B
HOUSEHOLD_2_251,HOUSEHOLD,HOUSEHOLD_2,8108.0,32179.619506835938,0.0001679717094279826,0.8783801515951737,B
FOODS_3_761,FOODS,FOODS_3,16075.0,32130.949951171875,0.00016771766327742897,0.8785478692584511,B
HOUSEHOLD_1_167,HOUSEHOLD,HOUSEHOLD_1,11344.0,32113.788208007812,0.00016762808212699245,0.8787154973405781,B
HOUSEHOLD_2_203,HOUSEHOLD,HOUSEHOLD_2,10796.0,32064.035034179688,0.0001673683796884474,0.8788828657202665,B
HOUSEHOLD_2_107,HOUSEHOLD,HOUSEHOLD_2,2676.0,32033.796508789062,0.00016721054013414918,0.8790500762604007,B
FOODS_1_195,FOODS,FOODS_1,14369.0,32033.111877441406,0.0001672069664841323,0.8792172832268847,B
FOODS_2_192,FOODS,FOODS_2,16686.0,32008.203926086426,0.000167076951548233,0.879384360178433,B
HOUSEHOLD_2_220,HOUSEHOLD,HOUSEHOLD_2,4529.0,31998.367553710938,0.00016702560748923536,0.8795513857859223,B
HOUSEHOLD_2_036,HOUSEHOLD,HOUSEHOLD_2,8054.0,31974.2529296875,0.000166899733576445,0.8797182855194987,B
HOUSEHOLD_2_497,HOUSEHOLD,HOUSEHOLD_2,5569.0,31926.550659179688,0.00016665073647692706,0.8798849362559756,B
FOODS_1_168,FOODS,FOODS_1,15133.0,31915.466552734375,0.00016659287947502232,0.8800515291354507,B
HOUSEHOLD_2_233,HOUSEHOLD,HOUSEHOLD_2,2699.0,31905.436645507812,0.00016654052519961233,0.8802180696606503,B
HOBBIES_1_277,HOBBIES,HOBBIES_1,18531.0,31901.103515625,0.00016651790705667763,0.880384587567707,B
HOBBIES_1_025,HOBBIES,HOBBIES_1,8228.0,31822.804077148438,0.00016610919835440832,0.8805506967660613,B
HOUSEHOLD_2_446,HOUSEHOLD,HOUSEHOLD_2,1259.0,31784.300048828125,0.00016590821439139245,0.8807166049804528,B
FOODS_3_618,FOODS,FOODS_3,15221.0,31777.613159179688,0.00016587331005435497,0.8808824782905071,B
FOODS_3_536,FOODS,FOODS_3,11586.0,31744.976501464844,0.0001657029526893397,0.8810481812431965,B
HOUSEHOLD_1_384,HOUSEHOLD,HOUSEHOLD_1,6558.0,31740.753540039062,0.00016568090960553675,0.8812138621528021,B
HOBBIES_1_130,HOBBIES,HOBBIES_1,12023.0,31724.509155273438,0.00016559611689762085,0.8813794582696997,B
HOUSEHOLD_1_353,HOUSEHOLD,HOUSEHOLD_1,9214.0,31692.524780273438,0.0001654291643286946,0.8815448874340284,B
HOUSEHOLD_1_406,HOUSEHOLD,HOUSEHOLD_1,6460.0,31686.755004882812,0.00016539904715980847,0.8817102864811882,B
FOODS_2_176,FOODS,FOODS_2,11931.0,31667.05029296875,0.00016529619217908726,0.8818755826733673,B
HOUSEHOLD_2_235,HOUSEHOLD,HOUSEHOLD_2,4454.0,31629.572143554688,0.00016510056311573118,0.882040683236483,B
FOODS_3_402,FOODS,FOODS_3,5657.0,31624.36474609375,0.0001650733814564515,0.8822057566179394,B
FOODS_1_139,FOODS,FOODS_1,32214.0,31569.5439453125,0.00016478722693503208,0.8823705438448745,B
HOUSEHOLD_2_030,HOUSEHOLD,HOUSEHOLD_2,8137.0,31547.949584960938,0.0001646745083361846,0.8825352183532107,B
HOBBIES_1_398,HOBBIES,HOBBIES_1,56870.0,31503.85418701172,0.00016444433844962445,0.8826996626916603,B
FOODS_2_312,FOODS,FOODS_2,6360.0,31477.763061523438,0.00016430814756184108,0.8828639708392222,B
FOODS_3_506,FOODS,FOODS_3,7908.0,31456.86083984375,0.00016419904179986545,0.8830281698810221,B
FOODS_3_129,FOODS,FOODS_3,12383.0,31449.963623046875,0.00016416303959370447,0.8831923329206157,B
HOUSEHOLD_2_232,HOUSEHOLD,HOUSEHOLD_2,6707.0,31360.671630859375,0.00016369695177800554,0.8833560298723937,B
HOUSEHOLD_2_173,HOUSEHOLD,HOUSEHOLD_2,4526.0,31313.58984375,0.00016345119348797958,0.8835194810658816,B
FOODS_3_624,FOODS,FOODS_3,12625.0,31289.52099609375,0.00016332555851942678,0.883682806624401,B
FOODS_2_372,FOODS,FOODS_2,3491.0,31275.353149414062,0.00016325160495931103,0.8838460582293604,B
FOODS_2_301,FOODS,FOODS_2,10998.0,31260.77914428711,0.00016317553132662354,0.884009233760687,B
HOUSEHOLD_1_156,HOUSEHOLD,HOUSEHOLD_1,11448.0,31252.95556640625,0.00016313469368557524,0.8841723684543725,B
FOODS_2_262,FOODS,FOODS_2,15747.0,31249.43212890625,0.00016311630198831444,0.8843354847563608,B
FOODS_1_050,FOODS,FOODS_1,5224.0,31239.451293945312,0.0001630642038611271,0.884498548960222,B
FOODS_2_077,FOODS,FOODS_2,4967.0,31198.872680664062,0.00016285239094526523,0.8846614013511672,B
HOUSEHOLD_1_450,HOUSEHOLD,HOUSEHOLD_1,9072.0,31178.443969726562,0.00016274575682248286,0.8848241471079897,B
FOODS_3_316,FOODS,FOODS_3,12446.0,31134.018432617188,0.00016251386367008145,0.8849866609716598,B
FOODS_2_009,FOODS,FOODS_2,22061.0,31106.63442993164,0.00016237092420054872,0.8851490318958604,B
FOODS_1_181,FOODS,FOODS_1,23595.0,31086.86767578125,0.00016226774537073755,0.8853112996412311,B
FOODS_2_118,FOODS,FOODS_2,10481.0,31024.966827392578,0.00016194463429987239,0.885473244275531,B
FOODS_2_218,FOODS,FOODS_2,8115.0,31019.174438476562,0.0001619143990925329,0.8856351586746235,B
HOUSEHOLD_1_230,HOUSEHOLD,HOUSEHOLD_1,9594.0,30954.690673828125,0.00016157780567271175,0.8857967364802962,B
HOUSEHOLD_1_371,HOUSEHOLD,HOUSEHOLD_1,6371.0,30929.97003173828,0.00016144876845680848,0.885958185248753,B
FOODS_3_726,FOODS,FOODS_3,12341.0,30889.068603515625,0.00016123527050618337,0.8861194205192592,B
FOODS_3_639,FOODS,FOODS_3,15625.0,30869.234008789062,0.00016113173756101214,0.8862805522568202,B
FOODS_2_264,FOODS,FOODS_2,8180.0,30863.835693359375,0.0001611035593449657,0.8864416558161652,B
HOUSEHOLD_2_047,HOUSEHOLD,HOUSEHOLD_2,9519.0,30812.512329101562,0.00016083566080048016,0.8866024914769657,B
FOODS_2_207,FOODS,FOODS_2,4179.0,30797.189575195312,0.00016075567883654703,0.8867632471558022,B
FOODS_3_325,FOODS,FOODS_3,12308.0,30791.424072265625,0.00016072558396912308,0.8869239727397713,B
FOODS_3_310,FOODS,FOODS_3,30768.0,30766.81005859375,0.00016059710333399718,0.8870845698431054,B
HOUSEHOLD_2_443,HOUSEHOLD,HOUSEHOLD_2,6599.0,30753.298583984375,0.00016052657591565566,0.887245096419021,B
FOODS_3_791,FOODS,FOODS_3,12306.0,30747.47998046875,0.00016049620387291612,0.887405592622894,B
FOODS_3_062,FOODS,FOODS_3,10791.0,30688.533081054688,0.0001601885118737004,0.8875657811347677,B
HOUSEHOLD_2_281,HOUSEHOLD,HOUSEHOLD_2,6156.0,30688.22119140625,0.00016018688386696187,0.8877259680186347,B
HOBBIES_2_130,HOBBIES,HOBBIES_2,4391.0,30683.390502929688,0.0001601616685594611,0.8878861296871942,B
FOODS_3_412,FOODS,FOODS_3,152570.0,30620.025146484375,0.0001598309130252519,0.8880459606002195,B
FOODS_3_200,FOODS,FOODS_3,14851.0,30613.518188476562,0.00015979694789836418,0.8882057575481178,B
FOODS_1_171,FOODS,FOODS_1,5978.0,30609.520629882812,0.00015977608137598693,0.8883655336294938,B
HOUSEHOLD_2_236,HOUSEHOLD,HOUSEHOLD_2,3605.0,30565.84765625,0.00015954811646685095,0.8885250817459607,B
HOUSEHOLD_2_335,HOUSEHOLD,HOUSEHOLD_2,4890.0,30510.831298828125,0.0001592609411756487,0.8886843426871364,B
HOUSEHOLD_2_228,HOUSEHOLD,HOUSEHOLD_2,5928.0,30505.284057617188,0.0001592319855943494,0.8888435746727307,B
HOUSEHOLD_2_089,HOUSEHOLD,HOUSEHOLD_2,9796.0,30461.736083984375,0.0001590046731622781,0.889002579345893,B
FOODS_1_159,FOODS,FOODS_1,5583.0,30454.368896484375,0.00015896621779527823,0.8891615455636883,B
HOUSEHOLD_2_383,HOUSEHOLD,HOUSEHOLD_2,7724.0,30420.860717773438,0.00015879131125057222,0.8893203368749388,B
FOODS_2_257,FOODS,FOODS_2,30422.0,30420.0,0.00015878681846172153,0.8894791236934005,B
FOODS_3_167,FOODS,FOODS_3,15362.0,30416.630126953125,0.00015876922834272964,0.8896378929217432,B
FOODS_2_111,FOODS,FOODS_2,5041.0,30357.324584960938,0.00015845966429506075,0.8897963525860383,B
HOBBIES_1_286,HOBBIES,HOBBIES_1,42975.0,30335.995849609375,0.00015834833220997572,0.8899547009182482,B
FOODS_2_156,FOODS,FOODS_2,21091.0,30335.566116333008,0.00015834608908112165,0.8901130470073294,B
HOBBIES_1_386,HOBBIES,HOBBIES_1,5283.0,30327.182373046875,0.00015830232747943837,0.8902713493348089,B
FOODS_2_332,FOODS,FOODS_2,8505.0,30308.234802246094,0.00015820342463640635,0.8904295527594454,B
HOBBIES_2_053,HOBBIES,HOBBIES_2,6102.0,30306.8037109375,0.00015819595460235574,0.8905877487140477,B
HOUSEHOLD_1_332,HOUSEHOLD,HOUSEHOLD_1,3104.0,30272.615173339844,0.000158017496709095,0.8907457662107567,B
HOBBIES_1_150,HOBBIES,HOBBIES_1,17490.0,30259.700805664062,0.00015795008607938818,0.8909037162968362,B
HOUSEHOLD_1_238,HOUSEHOLD,HOUSEHOLD_1,12215.0,30239.817993164062,0.00015784630144628672,0.8910615625982825,B
FOODS_1_117,FOODS,FOODS_1,14235.0,30229.39111328125,0.00015779187504644867,0.891219354473329,B
HOUSEHOLD_2_268,HOUSEHOLD,HOUSEHOLD_2,5531.0,30214.094116210938,0.00015771202752847322,0.8913770665008575,B
HOUSEHOLD_1_400,HOUSEHOLD,HOUSEHOLD_1,4330.0,30180.079864501953,0.00015753447937557296,0.8915346009802331,B
FOODS_1_064,FOODS,FOODS_1,11559.0,30157.36993408203,0.00015741593770565623,0.8916920169179388,B
FOODS_3_700,FOODS,FOODS_3,11515.0,30085.680786132812,0.00015704173350706687,0.8918490586514458,B
FOODS_3_147,FOODS,FOODS_3,8879.0,30081.606201171875,0.0001570204649211859,0.892006079116367,B
HOUSEHOLD_1_483,HOUSEHOLD,HOUSEHOLD_1,6632.0,30068.432250976562,0.00015695169931835597,0.8921630308156854,B
FOODS_2_209,FOODS,FOODS_2,4965.0,30064.073654174805,0.00015692894824277713,0.8923199597639282,B
