date,units,estimated_revenue,event_name,event_type,weekday,month,year,avg_selling_price,moving_average_28
2013-09-30,32893.0,89474.75885009766,None,None,Monday,9,2013,2.7201762943513104,38382.21428571428
2013-10-01,36730.0,98235.88134765625,None,None,Tuesday,10,2013,2.6745407391139735,38344.03571428572
2013-10-02,33900.0,89648.13162231445,None,None,Wednesday,10,2013,2.6444876584753527,38364.46428571428
2013-10-03,37215.0,100272.3430480957,None,None,Thursday,10,2013,2.694406638401067,38428.392857142855
2013-10-04,37334.0,101865.53576660156,None,None,Friday,10,2013,2.728492413526586,38380.17857142857
2013-10-05,48777.0,132862.61392211914,None,None,Saturday,10,2013,2.7238783427049458,38422.21428571428
2013-10-06,49888.0,139696.22625732422,None,None,Sunday,10,2013,2.800196966351111,38356.07142857143
2013-10-07,37003.0,104143.37841796875,None,None,Monday,10,2013,2.8144577039150542,38257.42857142857
2013-10-08,34544.0,96191.72158813477,None,None,Tuesday,10,2013,2.784614450791303,38253.17857142857
2013-10-09,34746.0,97636.08572387695,None,None,Wednesday,10,2013,2.8099949842824197,38201.42857142857
2013-10-10,34019.0,93795.6064453125,None,None,Thursday,10,2013,2.75715354493996,38103.28571428572
2013-10-11,38093.0,105338.66314697266,None,None,Friday,10,2013,2.7653023691222183,38000.5
2013-10-12,46581.0,129360.81289672852,None,None,Saturday,10,2013,2.777115409646176,37908.17857142857
2013-10-13,46343.0,131944.96633911133,None,None,Sunday,10,2013,2.8471390790218876,37742.92857142857
2013-10-14,36836.0,103603.24938964844,ColumbusDay,National,Monday,10,2013,2.812554278142264,37745.107142857145
2013-10-15,33213.0,93559.94888305664,EidAlAdha,Religious,Tuesday,10,2013,2.8169677199607577,37768.03571428572
2013-10-16,32677.0,89307.7802734375,None,None,Wednesday,10,2013,2.7330471057146464,37817.892857142855
2013-10-17,30538.0,84266.45816040039,None,None,Thursday,10,2013,2.7593967568406703,37807.71428571428
2013-10-18,34337.0,95083.13235473633,None,None,Friday,10,2013,2.769115891159284,37738.28571428572
2013-10-19,42043.0,118889.39224243164,None,None,Saturday,10,2013,2.8278046819311573,37596.92857142857
2013-10-20,43352.0,123760.50717163086,None,None,Sunday,10,2013,2.854781951735349,37494.857142857145
2013-10-21,31859.0,91453.76370239258,None,None,Monday,10,2013,2.870578602667773,37461.82142857143
2013-10-22,28957.0,81964.19132995605,None,None,Tuesday,10,2013,2.8305484452794163,37386.57142857143
2013-10-23,29525.0,82364.49682617188,None,None,Wednesday,10,2013,2.7896527290828748,37371.07142857143
2013-10-24,29260.0,82427.62046813965,None,None,Thursday,10,2013,2.817075203969229,37321.5
2013-10-25,33877.0,94180.64434814453,None,None,Friday,10,2013,2.7800762862161505,37263.46428571428
2013-10-26,42454.0,118983.57150268555,None,None,Saturday,10,2013,2.8026469002375642,37192.5
2013-10-27,40665.0,116132.1644897461,None,None,Sunday,10,2013,2.8558260049119903,37059.25
2013-10-28,32058.0,89376.50677490234,None,None,Monday,10,2013,2.78796265440459,37029.42857142857
2013-10-29,29529.0,81768.95971679688,None,None,Tuesday,10,2013,2.7691069699887185,36772.25
2013-10-30,31136.0,85806.27542114258,None,None,Wednesday,10,2013,2.7558541694868506,36673.53571428572
2013-10-31,27034.0,74300.40606689453,Halloween,Cultural,Thursday,10,2013,2.748405935743676,36309.92857142857
2013-11-01,39727.0,108714.18170166016,None,None,Friday,11,2013,2.736531369135856,36395.392857142855
2013-11-02,47093.0,128993.06640625,None,None,Saturday,11,2013,2.7391133800405583,36335.25
2013-11-03,48373.0,133274.8419189453,None,None,Sunday,11,2013,2.7551493998500263,36281.142857142855
2013-11-04,32972.0,92429.42007446289,None,None,Monday,11,2013,2.803270049571239,36137.17857142857
2013-11-05,34087.0,93036.81680297852,None,None,Tuesday,11,2013,2.729392929943337,36120.857142857145
2013-11-06,33030.0,90744.51763916016,None,None,Wednesday,11,2013,2.7473362894084215,36059.57142857143
2013-11-07,31953.0,87453.53956604004,None,None,Thursday,11,2013,2.736942996464809,35985.78571428572
2013-11-08,35460.0,96000.89013671875,None,None,Friday,11,2013,2.7073009062808446,35891.75
2013-11-09,45717.0,125832.23889160156,None,None,Saturday,11,2013,2.7524168010062247,35860.892857142855
2013-11-10,43905.0,123290.46112060547,None,None,Sunday,11,2013,2.8081189185879847,35773.82142857143
2013-11-11,36396.0,100240.76223754883,VeteransDay,National,Monday,11,2013,2.7541697504546883,35758.107142857145
2013-11-12,32275.0,87961.91622924805,None,None,Tuesday,11,2013,2.7253885741052843,35724.607142857145
2013-11-13,29255.0,81405.12307739258,None,None,Wednesday,11,2013,2.7826054717960202,35602.392857142855
2013-11-14,29468.0,80025.72296142578,None,None,Thursday,11,2013,2.7156821963290954,35564.17857142857
2013-11-15,35775.0,97677.45890808105,None,None,Friday,11,2013,2.7303272930281217,35615.53571428572
2013-11-16,44587.0,123758.14590454102,None,None,Saturday,11,2013,2.7756553682584837,35706.392857142855
2013-11-17,42589.0,121528.01806640625,None,None,Sunday,11,2013,2.853507198253217,35679.142857142855
2013-11-18,32110.0,89659.56782531738,None,None,Monday,11,2013,2.792263090168713,35688.107142857145
2013-11-19,28522.0,78798.33288574219,None,None,Tuesday,11,2013,2.762721158605364,35672.57142857143
2013-11-20,27915.0,78219.86293029785,None,None,Wednesday,11,2013,2.8020728257316083,35615.07142857143
2013-11-21,28699.0,78612.81866455078,None,None,Thursday,11,2013,2.739218044689738,35595.03571428572
2013-11-22,32863.0,91412.04360961914,None,None,Friday,11,2013,2.781609822889546,35558.82142857143
2013-11-23,40047.0,114541.92474365234,None,None,Saturday,11,2013,2.8601873983981907,35472.857142857145
2013-11-24,38446.0,111834.4856262207,None,None,Sunday,11,2013,2.9088718104931774,35393.607142857145
2013-11-25,28645.0,81235.30006408691,None,None,Monday,11,2013,2.8359329748328475,35271.71428571428
2013-11-26,31293.0,87937.71243286133,None,None,Tuesday,11,2013,2.8101400451494367,35334.71428571428
2013-11-27,36139.0,97514.20706176758,None,None,Wednesday,11,2013,2.6983095011419125,35513.392857142855
2013-11-28,19839.0,53637.343185424805,Thanksgiving,National,Thursday,11,2013,2.703631391976652,35256.42857142857
2013-11-29,26073.0,75190.74850463867,None,None,Friday,11,2013,2.8838548883764306,34768.78571428572
2013-11-30,31546.0,91397.1051940918,None,None,Saturday,11,2013,2.897264477083998,34213.53571428572
2013-12-01,38187.0,108956.13903808594,None,None,Sunday,12,2013,2.853225941762535,33849.75
2013-12-02,37087.0,97564.72009277344,None,None,Monday,12,2013,2.6306986300529416,33996.71428571428
2013-12-03,38024.0,100659.95343017578,None,None,Tuesday,12,2013,2.647274180259199,34137.32142857143
2013-12-04,31519.0,83946.0779876709,None,None,Wednesday,12,2013,2.66334839264161,34083.357142857145
2013-12-05,35151.0,93452.48112487793,Chanukah End,Religious,Thursday,12,2013,2.65860092529026,34197.57142857143
2013-12-06,36899.0,99470.73501586914,None,None,Friday,12,2013,2.695756931512213,34248.96428571428
2013-12-07,44450.0,119206.8413696289,None,None,Saturday,12,2013,2.6818187034787155,34203.71428571428
2013-12-08,40424.0,115147.15631103516,None,None,Sunday,12,2013,2.8484849671243606,34079.392857142855
2013-12-09,33653.0,93889.5744934082,None,None,Monday,12,2013,2.7899317889462516,33981.42857142857
2013-12-10,31422.0,86209.15719604492,None,None,Tuesday,12,2013,2.7435922982637937,33950.96428571428
2013-12-11,30911.0,87138.12605285645,None,None,Wednesday,12,2013,2.8190005516759875,34010.107142857145
2013-12-12,31669.0,87482.42628479004,None,None,Thursday,12,2013,2.762399390090942,34088.71428571428
2013-12-13,36163.0,99522.53164672852,None,None,Friday,12,2013,2.752054078664063,34102.57142857143
2013-12-14,41528.0,117284.64717102051,None,None,Saturday,12,2013,2.8242305714462654,33993.32142857143
2013-12-15,43097.0,124487.19927978516,None,None,Sunday,12,2013,2.8885351481491788,34011.46428571428
2013-12-16,32474.0,91780.81509399414,None,None,Monday,12,2013,2.826286108702166,34024.46428571428
2013-12-17,30338.0,85584.64852905273,None,None,Tuesday,12,2013,2.8210379236947962,34089.32142857143
2013-12-18,31692.0,88651.83647155762,None,None,Wednesday,12,2013,2.797293842974808,34224.21428571428
2013-12-19,32411.0,92217.01728820801,None,None,Thursday,12,2013,2.8452382613374474,34356.78571428572
2013-12-20,32123.0,91335.39874267578,None,None,Friday,12,2013,2.8433022676174637,34330.357142857145
2013-12-21,40474.0,115730.29891967773,None,None,Saturday,12,2013,2.85937389236739,34345.607142857145
2013-12-22,34915.0,99719.1353149414,None,None,Sunday,12,2013,2.8560542836872806,34219.5
2013-12-23,35289.0,98026.43130493164,None,None,Monday,12,2013,2.7778183372986383,34456.78571428572
2013-12-24,31077.0,84324.37976074219,None,None,Tuesday,12,2013,2.713401543287389,34449.07142857143
2013-12-25,20.0,34.320000648498535,Christmas,National,Wednesday,12,2013,1.7160000324249267,33159.107142857145
2013-12-26,32727.0,92066.66098022461,None,None,Thursday,12,2013,2.8131714174908975,33619.392857142855
2013-12-27,33095.0,92670.73965454102,None,None,Friday,12,2013,2.8001432136135675,33870.17857142857
2013-12-28,36490.0,103066.9896850586,None,None,Saturday,12,2013,2.824526985066007,34046.75
2013-12-29,34121.0,95122.58627319336,None,None,Sunday,12,2013,2.7878018309309036,33901.53571428572
2013-12-30,32293.0,87896.14416503906,None,None,Monday,12,2013,2.7218327242758202,33730.32142857143
2013-12-31,34811.0,92878.51669311523,None,None,Tuesday,12,2013,2.6680795350066138,33615.57142857143
2014-01-01,23845.0,65695.44764709473,NewYear,National,Wednesday,1,2014,2.7551036966699405,33341.5
2014-01-02,32653.0,92850.60174560547,None,None,Thursday,1,2014,2.8435550101248115,33252.28571428572
2014-01-03,38870.0,108770.22216796875,None,None,Friday,1,2014,2.798307748082551,33322.67857142857
2014-01-04,44616.0,123748.94235229492,None,None,Saturday,1,2014,2.7736449334833897,33328.607142857145
2014-01-05,45302.0,124866.91693115234,None,None,Sunday,1,2014,2.7563223904276266,33502.82142857143
2014-01-06,32412.0,89328.8395690918,None,None,Monday,1,2014,2.75604219329544,33458.5
2014-01-07,30952.0,84927.05107116699,OrthodoxChristmas,Religious,Tuesday,1,2014,2.743830804832224,33441.71428571428
2014-01-08,32973.0,92245.35659790039,None,None,Wednesday,1,2014,2.797602784032402,33515.357142857145
2014-01-09,33197.0,92847.8978881836,None,None,Thursday,1,2014,2.7968761601404823,33569.92857142857
2014-01-10,32766.0,91497.61166381836,None,None,Friday,1,2014,2.7924559501867288,33448.607142857145
2014-01-11,47798.0,130728.10971069336,None,None,Saturday,1,2014,2.735012128346235,33672.53571428572
2014-01-12,46858.0,127825.34887695312,None,None,Sunday,1,2014,2.727930105359877,33806.857142857145
2014-01-13,33714.0,91680.95504760742,None,None,Monday,1,2014,2.7193734071189244,33851.142857142855
2014-01-14,30223.0,81989.23077392578,None,None,Tuesday,1,2014,2.712809144490149,33847.03571428572
2014-01-15,31579.0,87791.51504516602,None,None,Wednesday,1,2014,2.7800600096635746,33843.0
2014-01-16,31190.0,83703.3955078125,None,None,Thursday,1,2014,2.6836612859189644,33799.392857142855
2014-01-17,35240.0,95181.21063232422,None,None,Friday,1,2014,2.7009424129490416,33910.71428571428
2014-01-18,43233.0,119520.12911987305,None,None,Saturday,1,2014,2.764557840535541,34009.25
2014-01-19,40427.0,113720.98602294922,None,None,Sunday,1,2014,2.812995919136944,34206.107142857145
2014-01-20,32706.0,93788.05839538574,MartinLutherKingDay,National,Monday,1,2014,2.867610175361883,34113.857142857145
2014-01-21,27854.0,77489.71408081055,None,None,Tuesday,1,2014,2.781995910131778,33998.75
2014-01-22,28197.0,78383.54161071777,None,None,Wednesday,1,2014,2.779853942288817,35005.07142857143
2014-01-23,26244.0,73180.27206420898,None,None,Thursday,1,2014,2.7884572498174434,34773.53571428572
2014-01-24,30888.0,86541.9104309082,None,None,Friday,1,2014,2.801797151997805,34694.71428571428
2014-01-25,40529.0,113927.94223022461,None,None,Saturday,1,2014,2.8110227794967706,34838.96428571428
2014-01-26,40197.0,111814.4870300293,None,None,Sunday,1,2014,2.7816624879973455,35055.96428571428
2014-01-27,30060.0,82366.9931640625,None,None,Monday,1,2014,2.7400862662695444,34976.21428571428
2014-01-28,24000.0,66370.63801574707,None,None,Tuesday,1,2014,2.7654432506561277,34590.107142857145
2014-01-29,24983.0,70499.98452758789,None,None,Wednesday,1,2014,2.821918285537681,34630.75
2014-01-30,27017.0,74295.52114868164,None,None,Thursday,1,2014,2.749954515626518,34429.46428571428
2014-01-31,36489.0,99439.22497558594,None,None,Friday,1,2014,2.7251836163113796,34344.42857142857
2014-02-01,45333.0,125657.24826049805,None,None,Saturday,2,2014,2.7718714459775007,34370.03571428572
2014-02-02,43897.0,120626.3977355957,SuperBowl,Sporting,Sunday,2,2014,2.7479417212018067,34319.857142857145
2014-02-03,37294.0,103182.1184387207,None,None,Monday,2,2014,2.766721682810122,34494.21428571428
2014-02-04,30577.0,83749.06559753418,None,None,Tuesday,2,2014,2.738956261161467,34480.82142857143
2014-02-05,31676.0,85332.05757141113,None,None,Wednesday,2,2014,2.6939025625524415,34434.5
2014-02-06,32389.0,88370.03169250488,None,None,Thursday,2,2014,2.7283964213932164,34405.642857142855
2014-02-07,34255.0,94284.94844055176,None,None,Friday,2,2014,2.7524433933893375,34458.82142857143
2014-02-08,47108.0,133841.6109008789,None,None,Saturday,2,2014,2.841165213995052,34434.17857142857
2014-02-09,48040.0,137581.5424194336,None,None,Sunday,2,2014,2.8638955541097753,34476.392857142855
2014-02-10,33147.0,93561.55529785156,None,None,Monday,2,2014,2.8226251334314285,34456.142857142855
2014-02-11,33533.0,92660.72366333008,None,None,Tuesday,2,2014,2.763269724251635,34574.357142857145
2014-02-12,36738.0,103991.62803649902,None,None,Wednesday,2,2014,2.830628451099652,34758.607142857145
2014-02-13,37483.0,106202.0355834961,None,None,Thursday,2,2014,2.8333387291170955,34983.357142857145
2014-02-14,33910.0,96461.36264038086,ValentinesDay,Cultural,Friday,2,2014,2.844628800954906,34935.857142857145
2014-02-15,44965.0,127827.7809753418,None,None,Saturday,2,2014,2.8428284437972153,34997.71428571428
2014-02-16,43832.0,126256.99835205078,None,None,Sunday,2,2014,2.880475414127824,35119.32142857143
2014-02-17,34557.0,97775.67636108398,PresidentsDay,National,Monday,2,2014,2.829402910006192,35185.42857142857
2014-02-18,30710.0,87818.43086242676,None,None,Tuesday,2,2014,2.85960374022881,35287.42857142857
2014-02-19,30411.0,85022.72714233398,None,None,Wednesday,2,2014,2.795788600911972,35366.5
2014-02-20,29703.0,84679.1277923584,None,None,Thursday,2,2014,2.8508611181482815,35490.03571428572
2014-02-21,33326.0,94373.53907775879,None,None,Friday,2,2014,2.831829174751209,35577.107142857145
2014-02-22,41488.0,119641.44284057617,None,None,Saturday,2,2014,2.883760191876595,35611.357142857145
2014-02-23,44427.0,128902.83367919922,None,None,Sunday,2,2014,2.9014525779188154,35762.42857142857
2014-02-24,31797.0,91888.96788024902,None,None,Monday,2,2014,2.889862813480801,35824.46428571428
2014-02-25,29725.0,85151.3642578125,None,None,Tuesday,2,2014,2.864637990170311,36028.92857142857
2014-02-26,26351.0,76801.64155578613,None,None,Wednesday,2,2014,2.9145626942349865,36077.78571428572
2014-02-27,28890.0,84226.66233825684,None,None,Thursday,2,2014,2.915426179932739,36144.67857142857
2014-02-28,34198.0,98131.97270202637,None,None,Friday,2,2014,2.869523735365412,36062.857142857145
2014-03-01,45496.0,132998.84280395508,None,None,Saturday,3,2014,2.923308484349285,36068.67857142857
2014-03-02,46777.0,133931.83987426758,None,None,Sunday,3,2014,2.863198577811052,36171.53571428572
2014-03-03,37201.0,105204.91018676758,None,None,Monday,3,2014,2.8280129616614493,36168.21428571428
2014-03-04,30066.0,85550.48025512695,None,None,Tuesday,3,2014,2.845422745131609,36149.96428571428
2014-03-05,31278.0,88876.94081115723,LentStart,Religious,Wednesday,3,2014,2.841516107524689,36135.75
2014-03-06,32662.0,92265.45582580566,None,None,Thursday,3,2014,2.8248562802585777,36145.5
2014-03-07,34864.0,97632.8977355957,None,None,Friday,3,2014,2.8003928905345257,36167.25
2014-03-08,43485.0,123670.99826049805,None,None,Saturday,3,2014,2.8439921412095677,36037.857142857145
2014-03-09,50090.0,144249.23477172852,None,None,Sunday,3,2014,2.8798010535382015,36111.07142857143
2014-03-10,37506.0,107469.73916625977,None,None,Monday,3,2014,2.865401246900756,36266.75
2014-03-11,34567.0,98744.56353759766,None,None,Tuesday,3,2014,2.8566136354788574,36303.67857142857
2014-03-12,34942.0,99400.05067443848,LentWeek2,Religious,Wednesday,3,2014,2.8447155478918917,36239.53571428572
2014-03-13,33084.0,93915.55870056152,None,None,Thursday,3,2014,2.8387002388030926,36082.42857142857
2014-03-14,36946.0,105923.96467590332,None,None,Friday,3,2014,2.8669941177909197,36190.857142857145
2014-03-15,44708.0,128984.31716918945,None,None,Saturday,3,2014,2.885038855891327,36181.67857142857
2014-03-16,45376.0,133421.9873046875,Purim End,Religious,Sunday,3,2014,2.940364670854361,36236.82142857143
2014-03-17,32084.0,94327.19354248047,StPatricksDay,Cultural,Monday,3,2014,2.9400072790948903,36148.5
2014-03-18,30095.0,86365.21044921875,None,None,Tuesday,3,2014,2.8697527977809854,36126.53571428572
2014-03-19,29384.0,84832.58380126953,None,None,Wednesday,3,2014,2.887033208592075,36089.857142857145
2014-03-20,28809.0,81828.01794433594,None,None,Thursday,3,2014,2.840363009626712,36057.92857142857
2014-03-21,33202.0,94605.63299560547,None,None,Friday,3,2014,2.8493956085659136,36053.5
2014-03-22,41441.0,117496.79077148438,None,None,Saturday,3,2014,2.835278848760512,36051.82142857143
2014-03-23,44171.0,127929.43829345703,None,None,Sunday,3,2014,2.896231425447851,36042.67857142857
2014-03-24,31843.0,92063.98001098633,None,None,Monday,3,2014,2.891184248060369,36044.32142857143
2014-03-25,28466.0,81653.07470703125,None,None,Tuesday,3,2014,2.868442166339888,35999.357142857145
2014-03-26,27014.0,77024.62353515625,None,None,Wednesday,3,2014,2.8512853903589344,36023.03571428572
2014-03-27,30210.0,87514.10111999512,None,None,Thursday,3,2014,2.8968586931478026,36070.17857142857
2014-03-28,32918.0,93915.99096679688,None,None,Friday,3,2014,2.853028463661124,36024.46428571428
2014-03-29,41193.0,117650.36282348633,None,None,Saturday,3,2014,2.8560765863978426,35870.78571428572
2014-03-30,43156.0,124223.1220703125,None,None,Sunday,3,2014,2.8784670050586825,35741.46428571428
2014-03-31,30672.0,88910.46170043945,None,None,Monday,3,2014,2.898750055439471,35508.28571428572
2014-04-01,33708.0,96288.50637817383,None,None,Tuesday,4,2014,2.856547596362105,35638.357142857145
2014-04-02,33699.0,95336.58154296875,None,None,Wednesday,4,2014,2.8290626292462315,35724.82142857143
2014-04-03,36604.0,100332.75256347656,None,None,Thursday,4,2014,2.7410324708631997,35865.607142857145
2014-04-04,35685.0,99728.95462036133,None,None,Friday,4,2014,2.7947023853260844,35894.92857142857
2014-04-05,46776.0,130015.00048828125,None,None,Saturday,4,2014,2.7795236977997533,36012.46428571428
2014-04-06,48790.0,138972.79626464844,None,None,Sunday,4,2014,2.8483868879821364,35966.03571428572
2014-04-07,36594.0,102170.87899780273,None,None,Monday,4,2014,2.792011777827041,35933.46428571428
2014-04-08,35248.0,97335.07043457031,None,None,Tuesday,4,2014,2.7614352710670196,35957.78571428572
2014-04-09,35209.0,96807.1086730957,None,None,Wednesday,4,2014,2.749498954048559,35967.32142857143
2014-04-10,33038.0,91180.85150146484,None,None,Thursday,4,2014,2.7598780646971623,35965.67857142857
2014-04-11,38439.0,105317.908203125,None,None,Friday,4,2014,2.7398711777914357,36019.0
2014-04-12,46155.0,129735.34338378906,None,None,Saturday,4,2014,2.8108621684278856,36070.67857142857
2014-04-13,46083.0,133641.51373291016,None,None,Sunday,4,2014,2.9000176579847268,36095.92857142857
2014-04-14,35751.0,100789.39755249023,None,None,Monday,4,2014,2.8192049887413004,36226.892857142855
2014-04-15,36396.0,103086.28739929199,None,None,Tuesday,4,2014,2.8323521101025384,36451.92857142857
2014-04-16,34228.0,97582.56185913086,None,None,Wednesday,4,2014,2.850957165453163,36624.92857142857
2014-04-17,33193.0,93141.76206970215,None,None,Thursday,4,2014,2.806066401641977,36781.5
2014-04-18,38905.0,110277.60995483398,None,None,Friday,4,2014,2.8345356626354965,36985.17857142857
2014-04-19,47819.0,133475.6043701172,None,None,Saturday,4,2014,2.791267160963575,37212.96428571428
2014-04-20,38934.0,110288.39340209961,Easter,Cultural,Sunday,4,2014,2.8327013253736992,37025.92857142857
2014-04-21,31626.0,90941.93075561523,None,None,Monday,4,2014,2.8755432478218945,37018.17857142857
2014-04-22,30678.0,88318.9211730957,Pesach End,Religious,Tuesday,4,2014,2.878900879232535,37097.17857142857
2014-04-23,30437.0,85888.84963989258,None,None,Wednesday,4,2014,2.821856610043453,37219.42857142857
2014-04-24,30792.0,88049.29005432129,None,None,Thursday,4,2014,2.8594859071941183,37240.21428571428
2014-04-25,33427.0,96174.76675415039,None,None,Friday,4,2014,2.877158188115906,37258.392857142855
2014-04-26,42377.0,122726.38717651367,None,None,Saturday,4,2014,2.896061240213174,37300.67857142857
2014-04-27,43440.0,126735.7787475586,None,None,Sunday,4,2014,2.917490302660189,37310.82142857143
2014-04-28,31508.0,89362.03994750977,None,None,Monday,4,2014,2.8361698599565117,37340.67857142857
2014-04-29,29865.0,83844.59707641602,None,None,Tuesday,4,2014,2.8074534430408846,37203.42857142857
2014-04-30,28883.0,83868.91479492188,None,None,Wednesday,4,2014,2.903746660489626,37031.42857142857
2014-05-01,33859.0,97001.51040649414,None,None,Thursday,5,2014,2.864866369547067,36933.392857142855
2014-05-02,38951.0,110038.37219238281,None,None,Friday,5,2014,2.825046139826521,37050.03571428572
2014-05-03,46542.0,131130.37368774414,None,None,Saturday,5,2014,2.817463230796789,37041.67857142857
2014-05-04,45139.0,132802.8271484375,None,None,Sunday,5,2014,2.9420861593840693,36911.28571428572
2014-05-05,35820.0,103866.29650878906,Cinco De Mayo,Cultural,Monday,5,2014,2.8996732693687624,36883.642857142855
2014-05-06,33611.0,96271.7650756836,None,None,Tuesday,5,2014,2.864293388345589,36825.17857142857
2014-05-07,32146.0,92379.00714111328,None,None,Wednesday,5,2014,2.8737325683168446,36715.78571428572
2014-05-08,31819.0,91008.82710266113,None,None,Thursday,5,2014,2.860203875126847,36672.25
2014-05-09,36363.0,105102.2303314209,None,None,Friday,5,2014,2.890361915447595,36598.107142857145
2014-05-10,42843.0,123264.30072021484,None,None,Saturday,5,2014,2.877116465238542,36479.82142857143
2014-05-11,38180.0,109848.5765991211,Mother's day,Cultural,Sunday,5,2014,2.877123535859641,36197.57142857143
2014-05-12,37922.0,106588.68603515625,None,None,Monday,5,2014,2.8107348250397197,36275.107142857145
2014-05-13,33844.0,96494.77159118652,None,None,Tuesday,5,2014,2.851163325587594,36183.96428571428
2014-05-14,32817.0,92943.93925476074,None,None,Wednesday,5,2014,2.832188781874051,36133.57142857143
2014-05-15,33522.0,98030.63116455078,None,None,Thursday,5,2014,2.924367017616812,36145.32142857143
2014-05-16,34589.0,100920.85877990723,None,None,Friday,5,2014,2.917715423397821,35991.17857142857
2014-05-17,40019.0,117850.87985229492,None,None,Saturday,5,2014,2.9448731815461384,35712.607142857145
2014-05-18,43020.0,125455.4047241211,None,None,Sunday,5,2014,2.9162111744333123,35858.53571428572
2014-05-19,32314.0,94783.96072387695,None,None,Monday,5,2014,2.933216584882,35883.107142857145
2014-05-20,29926.0,86580.33877563477,None,None,Tuesday,5,2014,2.893147723572638,35856.25
2014-05-21,29083.0,84866.7561340332,None,None,Wednesday,5,2014,2.918088097308847,35807.892857142855
2014-05-22,30386.0,88275.5346069336,None,None,Thursday,5,2014,2.905138373163088,35793.392857142855
2014-05-23,33425.0,97655.43914794922,None,None,Friday,5,2014,2.9216286955257806,35793.32142857143
2014-05-24,38386.0,109838.32424926758,None,None,Saturday,5,2014,2.8614162519998847,35650.78571428572
2014-05-25,35965.0,105176.39807128906,None,None,Sunday,5,2014,2.9244097892753804,35383.82142857143
2014-05-26,33459.0,100995.56378173828,MemorialDay,National,Monday,5,2014,3.0184872166453953,35453.5
2014-05-27,28912.0,84471.87341308594,None,None,Tuesday,5,2014,2.921689036147134,35419.46428571428
2014-05-28,28109.0,81881.37269592285,None,None,Wednesday,5,2014,2.912994866267845,35391.82142857143
2014-05-29,27689.0,79964.86003112793,None,None,Thursday,5,2014,2.8879648969311975,35171.46428571428
2014-05-30,33740.0,98339.12510681152,None,None,Friday,5,2014,2.9146154447780535,34985.357142857145
2014-05-31,40692.0,117113.88121032715,None,None,Saturday,5,2014,2.8780566502095533,34776.42857142857
2014-06-01,44602.0,129673.72747802734,None,None,Sunday,6,2014,2.9073523043367415,34757.25
2014-06-02,37312.0,106476.02876281738,None,None,Monday,6,2014,2.8536671516621297,34810.53571428572
2014-06-03,38357.0,108237.29559326172,None,None,Tuesday,6,2014,2.8218394450364137,34980.03571428572
2014-06-04,32899.0,94968.58755493164,None,None,Wednesday,6,2014,2.8866709491149165,35006.92857142857
2014-06-05,35655.0,100267.0385131836,NBAFinalsStart,Sporting,Thursday,6,2014,2.812145239466655,35143.92857142857
2014-06-06,37457.0,105516.20959472656,None,None,Friday,6,2014,2.816995744312854,35183.0
2014-06-07,44347.0,127453.23370361328,None,None,Saturday,6,2014,2.8739990011413012,35236.71428571428
2014-06-08,45279.0,128571.68579101562,None,None,Sunday,6,2014,2.8395434040287024,35490.25
2014-06-09,38256.0,109436.56512451172,None,None,Monday,6,2014,2.8606379424014983,35502.17857142857
2014-06-10,33658.0,95817.93438720703,None,None,Tuesday,6,2014,2.8468101012302287,35495.53571428572
2014-06-11,34644.0,97363.48739624023,None,None,Wednesday,6,2014,2.8103997054681975,35560.78571428572
2014-06-12,35077.0,97583.78309631348,None,None,Thursday,6,2014,2.7819877154920167,35616.32142857143
2014-06-13,38356.0,107753.32205200195,None,None,Friday,6,2014,2.8092950790489613,35750.857142857145
2014-06-14,44984.0,126364.95101928711,None,None,Saturday,6,2014,2.8091088168968326,35928.17857142857
2014-06-15,42494.0,119744.93389892578,NBAFinalsEnd,Sporting,Sunday,6,2014,2.8179256812473708,35909.392857142855
2014-06-16,35203.0,101207.20417785645,None,None,Monday,6,2014,2.874959639174401,36012.57142857143
2014-06-17,33542.0,93719.02238464355,None,None,Tuesday,6,2014,2.7940797324143927,36141.71428571428
2014-06-18,32269.0,89381.7315826416,None,None,Wednesday,6,2014,2.769894684763755,36255.5
2014-06-19,33120.0,93788.12898254395,None,None,Thursday,6,2014,2.831767179424636,36353.142857142855
2014-06-20,37996.0,105095.78770446777,None,None,Friday,6,2014,2.7659697785153115,36516.392857142855
2014-06-21,42420.0,118615.22402954102,None,None,Saturday,6,2014,2.7962099016864927,36660.46428571428
2014-06-22,42460.0,122216.81970214844,None,None,Sunday,6,2014,2.878398956715696,36892.42857142857
2014-06-23,33158.0,93652.8482055664,None,None,Monday,6,2014,2.824442011145618,36881.67857142857
2014-06-24,30641.0,84826.53776550293,None,None,Tuesday,6,2014,2.7683997834764833,36943.42857142857
2014-06-25,28821.0,83374.57446289062,None,None,Wednesday,6,2014,2.892841138853288,36968.857142857145
2014-06-26,29356.0,82934.92021179199,None,None,Thursday,6,2014,2.8251437597694506,37028.392857142855
2014-06-27,34078.0,95019.2622833252,None,None,Friday,6,2014,2.7882875251870765,37040.46428571428
2014-06-28,39930.0,112287.64736938477,None,None,Saturday,6,2014,2.8121123809011963,37013.25
2014-06-29,40211.0,114098.62612915039,Ramadan starts,Religious,Sunday,6,2014,2.8374978520591476,36856.42857142857
2014-06-30,33449.0,94375.50485229492,None,None,Monday,6,2014,2.821474628607579,36718.46428571428
